Unnamed: 0,dataset,branchID_True,EBG_Support,in_true
47280,2301,tax56,52.0,0
47281,2301,tax56,99.0,0
47282,2301,tax56,94.0,0
47291,2301,tax56,27.0,0
47292,2301,tax56,55.0,0
47293,2301,tax56,50.0,0
47298,2301,tax56,62.0,0
47302,2301,tax56,69.0,0
47310,3941,tax5,1.0,0
47311,3941,tax5,74.0,0
47315,3941,tax5,89.0,0
47316,3941,tax5,34.0,0
47317,3941,tax5,48.0,0
47318,3941,tax5,33.0,0
47319,3902,tax9,1.0,0
47322,3902,tax9,97.0,0
47323,3902,tax9,86.0,0
47333,2061,tax9,95.0,0
47334,2061,tax9,78.0,0
47336,2061,tax9,45.0,0
47337,2061,tax9,98.0,0
47343,5641,tax8,92.0,0
47345,5641,tax8,77.0,0
47346,5641,tax8,99.0,0
47350,1460,tax8,1.0,0
47351,1460,tax8,50.0,0
47363,2086,tax46,1.0,0
47364,2086,tax46,30.0,0
47365,2086,tax46,50.0,0
47366,2086,tax46,32.0,0
47367,2086,tax46,17.0,0
47369,2086,tax46,17.0,0
47371,2086,tax46,11.0,0
47372,2086,tax46,12.0,0
47373,2086,tax46,19.0,0
47374,2086,tax46,41.0,0
47375,2086,tax46,11.0,0
47376,2086,tax46,24.0,0
47380,2086,tax46,12.0,0
47381,2086,tax46,35.0,0
47382,2086,tax46,20.0,0
47387,2086,tax46,18.0,0
47388,2086,tax46,34.0,0
47391,2086,tax46,17.0,0
47392,2086,tax46,12.0,0
47393,2086,tax46,27.0,0
47394,2086,tax46,67.0,0
47395,2086,tax46,94.0,0
47396,2086,tax46,40.0,0
47397,2086,tax46,88.0,0
47399,2086,tax46,29.0,0
47401,2086,tax46,27.0,0
47402,2086,tax46,41.0,0
47404,2086,tax46,88.0,0
47405,2086,tax46,38.0,0
47406,2086,tax46,28.0,0
47408,2086,tax46,95.0,0
47409,2086,tax46,38.0,0
47412,5590,tax20,1.0,0
47413,5590,tax20,10.0,0
47415,5590,tax20,73.0,0
47418,5590,tax20,59.0,0
47421,5590,tax20,25.0,0
47424,5590,tax20,29.0,0
47425,5590,tax20,7.0,0
47428,5590,tax20,30.0,0
47432,5590,tax20,47.0,0
47434,5590,tax20,42.0,0
47435,5590,tax20,17.0,0
47444,7348,tax4,1.0,0
47445,7348,tax4,98.0,0
47448,1839,tax9,1.0,0
47450,1839,tax9,74.0,0
47452,1839,tax9,52.0,0
47453,1839,tax9,75.0,0
47454,1839,tax9,78.0,0
47455,1839,tax9,38.0,0
47456,273,tax13,1.0,0
47457,273,tax13,63.0,0
47458,273,tax13,61.0,0
47459,273,tax13,1.0,0
47460,273,tax13,49.0,0
47461,273,tax13,36.0,0
47462,273,tax13,92.0,0
47463,273,tax13,81.0,0
47465,273,tax13,88.0,0
47466,273,tax13,64.0,0
47470,2000,tax5,1.0,0
47471,2000,tax5,95.0,0
47472,2000,tax5,42.0,0
47473,2000,tax5,57.0,0
47475,2000,tax5,89.0,0
47504,1303,tax12,75.0,0
47508,1303,tax12,85.0,0
47515,1303,tax12,99.0,0
47516,1303,tax12,82.0,0
47519,1862,tax46,99.0,0
47522,1862,tax46,55.0,0
47523,1862,tax46,59.0,0
47524,1862,tax46,24.0,0
47525,1862,tax46,43.0,0
47526,1862,tax46,10.0,0
47527,1862,tax46,33.0,0
47528,1862,tax46,63.0,0
47529,1862,tax46,3.0,0
47532,1862,tax46,42.0,0
47533,1862,tax46,1.0,0
47540,1862,tax46,1.0,0
47545,1862,tax46,1.0,0
47552,1862,tax46,4.0,0
47553,1862,tax46,8.0,0
47557,1862,tax46,41.0,0
47558,1862,tax46,13.0,0
47560,1862,tax46,74.0,0
47561,1862,tax46,36.0,0
47564,1862,tax46,95.0,0
47570,4119,tax3,1.0,0
47571,4119,tax3,71.0,0
47572,4119,tax3,11.0,0
47573,2978,tax9,1.0,0
47574,2978,tax9,99.0,0
47576,2978,tax9,99.0,0
47577,2978,tax9,96.0,0
47579,2978,tax9,90.0,0
47581,444,tax15,1.0,0
47582,444,tax15,26.0,0
47583,444,tax15,22.0,0
47584,444,tax15,2.0,0
47585,444,tax15,40.0,0
47587,444,tax15,35.0,0
47588,444,tax15,60.0,0
47591,444,tax15,81.0,0
47593,444,tax15,38.0,0
47595,4097,tax5,1.0,0
47596,4097,tax5,36.0,0
47606,2219,tax6,1.0,0
47608,2219,tax6,94.0,0
47611,2219,tax6,57.0,0
47618,5414,tax9,1.0,0
47619,5414,tax9,69.0,0
47621,5414,tax9,55.0,0
47623,5414,tax9,51.0,0
47624,5414,tax9,35.0,0
47626,5414,tax9,45.0,0
47640,15,tax12,94.0,0
47642,15,tax12,99.0,0
47644,15,tax12,77.0,0
47645,15,tax12,95.0,0
47646,15,tax12,92.0,0
47647,15,tax12,93.0,0
47648,15,tax12,32.0,0
47652,7331,tax2,1.0,0
47653,7331,tax2,97.0,0
47655,7331,tax2,98.0,0
47656,3801,tax16,1.0,0
47657,3801,tax16,95.0,0
47659,3801,tax16,27.0,0
47662,3801,tax16,81.0,0
47663,3801,tax16,43.0,0
47666,3801,tax16,57.0,0
47667,3801,tax16,50.0,0
47668,3801,tax16,26.0,0
47669,3801,tax16,14.0,0
47670,3801,tax16,48.0,0
47671,3801,tax16,32.0,0
47672,3661,tax4,1.0,0
47673,3661,tax4,86.0,0
47676,3661,tax4,82.0,0
47678,3661,tax4,57.0,0
47680,7485,tax13,1.0,0
47681,7485,tax13,41.0,0
47683,7485,tax13,43.0,0
47686,7485,tax13,40.0,0
47690,7485,tax13,24.0,0
47691,7485,tax13,59.0,0
47700,7485,tax13,3.0,0
47703,7485,tax13,20.0,0
47710,3819,tax2,86.0,0
47711,3819,tax2,64.0,0
47712,3819,tax2,78.0,0
47716,4659,tax26,1.0,0
47717,4659,tax26,20.0,0
47720,4659,tax26,31.0,0
47721,4659,tax26,17.0,0
47725,4659,tax26,8.0,0
47729,4659,tax26,25.0,0
47734,4659,tax26,30.0,0
47738,4659,tax26,45.0,0
47743,4659,tax26,58.0,0
47751,1362,tax25,1.0,0
47753,1362,tax25,96.0,0
47755,1362,tax25,83.0,0
47758,1362,tax25,98.0,0
47779,4890,tax31,1.0,0
47781,4890,tax31,17.0,0
47783,4890,tax31,31.0,0
47784,4890,tax31,44.0,0
47794,4890,tax31,33.0,0
47796,4890,tax31,17.0,0
47797,4890,tax31,33.0,0
47798,4890,tax31,20.0,0
47800,4890,tax31,22.0,0
47801,4890,tax31,28.0,0
47802,4890,tax31,39.0,0
47803,4890,tax31,13.0,0
47805,4890,tax31,35.0,0
47809,4890,tax31,26.0,0
47813,3225,tax60,95.0,0
47814,3225,tax60,62.0,0
47816,3225,tax60,36.0,0
47818,3225,tax60,24.0,0
47820,3225,tax60,29.0,0
47822,3225,tax60,25.0,0
47823,3225,tax60,6.0,0
47825,3225,tax60,53.0,0
47826,3225,tax60,33.0,0
47828,3225,tax60,17.0,0
47829,3225,tax60,88.0,0
47830,3225,tax60,60.0,0
47833,3225,tax60,69.0,0
47836,3225,tax60,77.0,0
47837,3225,tax60,100.0,0
47842,3225,tax60,40.0,0
47843,3225,tax60,57.0,0
47860,3225,tax60,52.0,0
47861,3225,tax60,89.0,0
47864,3225,tax60,42.0,0
47865,3225,tax60,55.0,0
47872,471,tax6,1.0,0
47873,471,tax6,99.0,0
47880,5367,tax13,1.0,0
47887,5367,tax13,80.0,0
47889,5367,tax13,58.0,0
47898,517,tax17,1.0,0
47900,517,tax17,24.0,0
47902,517,tax17,18.0,0
47903,517,tax17,99.0,0
47904,517,tax17,99.0,0
47905,517,tax17,99.0,0
47906,517,tax17,66.0,0
47907,517,tax17,48.0,0
47914,636,tax10,1.0,0
47915,636,tax10,49.0,0
47916,636,tax10,98.0,0
47917,636,tax10,29.0,0
47918,636,tax10,25.0,0
47919,636,tax10,89.0,0
47923,1866,tax3,1.0,0
47924,1866,tax3,79.0,0
47925,3990,tax24,1.0,0
47926,3990,tax24,58.0,0
47929,3990,tax24,35.0,0
47931,3990,tax24,26.0,0
47934,3990,tax24,63.0,0
47939,3990,tax24,97.0,0
47943,3990,tax24,77.0,0
47953,5963,tax3,1.0,0
47955,5963,tax3,10.0,0
47957,4961,tax8,99.0,0
47958,4961,tax8,83.0,0
47960,4961,tax8,51.0,0
47963,4572,tax7,1.0,0
47964,4572,tax7,95.0,0
47975,5229,tax3,1.0,0
47976,5229,tax3,99.0,0
47977,5229,tax3,96.0,0
47978,2499,tax34,1.0,0
47979,2499,tax34,46.0,0
47983,2499,tax34,45.0,0
47987,2499,tax34,52.0,0
47992,2499,tax34,44.0,0
47997,2499,tax34,5.0,0
48002,2499,tax34,1.0,0
48003,2499,tax34,1.0,0
48008,2499,tax34,0.0,0
48011,2499,tax34,25.0,0
48019,2499,tax34,38.0,0
48022,2499,tax34,6.0,0
48035,2499,tax34,2.0,0
48066,2499,tax34,19.0,0
48067,2499,tax34,8.0,0
48070,2499,tax34,36.0,0
48072,2499,tax34,2.0,0
48075,2499,tax34,30.0,0
48080,2499,tax34,35.0,0
48083,2499,tax34,18.0,0
48091,2499,tax34,18.0,0
48093,2499,tax34,37.0,0
48101,2499,tax34,58.0,0
48103,2499,tax34,42.0,0
48110,2499,tax34,53.0,0
48142,4922,tax26,1.0,0
48143,4922,tax26,54.0,0
48147,4922,tax26,33.0,0
48149,4922,tax26,3.0,0
48151,4922,tax26,7.0,0
48153,4922,tax26,49.0,0
48154,4922,tax26,43.0,0
48156,4922,tax26,10.0,0
48160,4922,tax26,45.0,0
48161,4922,tax26,70.0,0
48162,4922,tax26,34.0,0
48170,3651,tax5,98.0,0
48171,3651,tax5,96.0,0
48172,3651,tax5,99.0,0
48174,3651,tax5,83.0,0
48178,2716,tax15,1.0,0
48183,2716,tax15,25.0,0
48185,2716,tax15,25.0,0
48186,2716,tax15,36.0,0
48187,2716,tax15,23.0,0
48188,2716,tax15,97.0,0
48189,2716,tax15,68.0,0
48190,2716,tax15,25.0,0
48191,2716,tax15,20.0,0
48192,2716,tax15,39.0,0
48194,3177,tax5,1.0,0
48195,3177,tax5,93.0,0
48196,3177,tax5,99.0,0
48198,7469,tax5,1.0,0
48199,7469,tax5,36.0,0
48201,7469,tax5,79.0,0
48204,4298,tax6,1.0,0
48205,4298,tax6,78.0,0
48209,7061,tax11,1.0,0
48210,7061,tax11,33.0,0
48211,7061,tax11,25.0,0
48212,7061,tax11,19.0,0
48213,7061,tax11,57.0,0
48214,7061,tax11,41.0,0
48216,7061,tax11,60.0,0
48217,7061,tax11,72.0,0
48219,2291,tax6,1.0,0
48220,2291,tax6,86.0,0
48221,2291,tax6,94.0,0
48225,6065,tax7,1.0,0
48226,6065,tax7,68.0,0
48227,6065,tax7,71.0,0
48240,6611,tax7,1.0,0
48241,6611,tax7,64.0,0
48242,6611,tax7,63.0,0
48247,3025,tax7,93.0,0
48248,3025,tax7,89.0,0
48250,3025,tax7,97.0,0
48251,3025,tax7,97.0,0
48252,1043,tax3,1.0,0
48253,1043,tax3,96.0,0
48255,1043,tax3,42.0,0
48257,1062,tax2,1.0,0
48259,1062,tax2,99.0,0
48261,493,tax24,1.0,0
48263,493,tax24,69.0,0
48264,493,tax24,70.0,0
48268,493,tax24,95.0,0
48273,493,tax24,98.0,0
48277,493,tax24,99.0,0
48285,4447,tax8,1.0,0
48288,4447,tax8,76.0,0
48292,4300,tax6,1.0,0
48293,4300,tax6,46.0,0
48296,4300,tax6,43.0,0
48297,4300,tax6,51.0,0
48299,4300,tax6,73.0,0
48300,4300,tax6,43.0,0
48301,4300,tax6,49.0,0
48302,4300,tax6,91.0,0
48317,4300,tax6,51.0,0
48320,4300,tax6,38.0,0
48328,3402,tax12,1.0,0
48329,3402,tax12,32.0,0
48331,3402,tax12,28.0,0
48333,3402,tax12,65.0,0
48335,3402,tax12,32.0,0
48337,3402,tax12,32.0,0
48339,3402,tax12,31.0,0
48340,1575,tax3,1.0,0
48341,1575,tax3,73.0,0
48343,1575,tax3,99.0,0
48346,1575,tax3,63.0,0
48349,1575,tax3,94.0,0
48352,172,tax58,99.0,0
48353,172,tax58,84.0,0
48354,172,tax58,63.0,0
48356,172,tax58,99.0,0
48359,172,tax58,45.0,0
48366,172,tax58,33.0,0
48368,172,tax58,83.0,0
48370,172,tax58,21.0,0
48372,172,tax58,68.0,0
48375,172,tax58,10.0,0
48378,172,tax58,33.0,0
48380,172,tax58,61.0,0
48381,172,tax58,9.0,0
48383,172,tax58,77.0,0
48386,172,tax58,95.0,0
48388,172,tax58,36.0,0
48393,172,tax58,56.0,0
48398,172,tax58,16.0,0
48399,172,tax58,94.0,0
48403,172,tax58,67.0,0
48404,172,tax58,21.0,0
48405,172,tax58,49.0,0
48409,172,tax58,30.0,0
48420,4352,tax6,1.0,0
48421,4352,tax6,98.0,0
48422,4352,tax6,97.0,0
48424,4352,tax6,87.0,0
48427,869,tax23,1.0,0
48428,869,tax23,27.0,0
48429,869,tax23,53.0,0
48430,869,tax23,14.0,0
48433,869,tax23,51.0,0
48438,869,tax23,48.0,0
48443,869,tax23,97.0,0
48445,869,tax23,20.0,0
48447,869,tax23,34.0,0
48450,869,tax23,57.0,0
48451,869,tax23,0.0,0
48452,869,tax23,12.0,0
48454,869,tax23,47.0,0
48460,869,tax23,2.0,0
48461,869,tax23,21.0,0
48471,869,tax23,55.0,0
48477,869,tax23,59.0,0
48501,869,tax23,39.0,0
48505,869,tax23,58.0,0
48515,3611,tax8,95.0,0
48517,3611,tax8,100.0,0
48519,3611,tax8,98.0,0
48520,3611,tax8,68.0,0
48521,6369,tax4,1.0,0
48522,6369,tax4,45.0,0
48524,6369,tax4,38.0,0
48526,6369,tax4,20.0,0
48528,6369,tax4,36.0,0
48550,7011,tax7,1.0,0
48552,7011,tax7,87.0,0
48561,4479,tax9,98.0,0
48562,4479,tax9,99.0,0
48563,4479,tax9,43.0,0
48577,4499,tax10,1.0,0
48578,4499,tax10,98.0,0
48588,7554,tax29,74.0,0
48592,7554,tax29,93.0,0
48599,7554,tax29,96.0,0
48621,6912,tax2,1.0,0
48622,6912,tax2,99.0,0
48623,7126,tax12,1.0,0
48624,7126,tax12,90.0,0
48625,7126,tax12,24.0,0
48626,7126,tax12,33.0,0
48627,7126,tax12,36.0,0
48628,7126,tax12,71.0,0
48629,7126,tax12,97.0,0
48630,7126,tax12,77.0,0
48631,7126,tax12,60.0,0
48632,7126,tax12,63.0,0
48634,2771,tax6,1.0,0
48636,2771,tax6,48.0,0
48638,2771,tax6,88.0,0
48640,2771,tax6,56.0,0
48642,2771,tax6,96.0,0
48646,292,tax25,1.0,0
48647,292,tax25,0.0,0
48649,292,tax25,15.0,0
48650,292,tax25,25.0,0
48651,292,tax25,19.0,0
48652,292,tax25,99.0,0
48653,292,tax25,2.0,0
48654,292,tax25,43.0,0
48656,292,tax25,14.0,0
48657,292,tax25,48.0,0
48659,292,tax25,70.0,0
48660,292,tax25,9.0,0
48662,292,tax25,52.0,0
48663,292,tax25,92.0,0
48698,2053,tax14,1.0,0
48699,2053,tax14,93.0,0
48700,2053,tax14,12.0,0
48702,2053,tax14,26.0,0
48705,2053,tax14,57.0,0
48707,2053,tax14,36.0,0
48708,2053,tax14,39.0,0
48709,2053,tax14,41.0,0
48710,2053,tax14,54.0,0
48711,2053,tax14,58.0,0
48712,2053,tax14,26.0,0
48713,1350,tax12,1.0,0
48714,1350,tax12,45.0,0
48715,1350,tax12,4.0,0
48717,1350,tax12,74.0,0
48719,1350,tax12,4.0,0
48724,1350,tax12,3.0,0
48730,1350,tax12,33.0,0
48735,1350,tax12,66.0,0
48741,1350,tax12,67.0,0
48744,1350,tax12,50.0,0
48749,1350,tax12,95.0,0
48753,1350,tax12,28.0,0
48755,1350,tax12,20.0,0
48758,1350,tax12,26.0,0
48761,1350,tax12,19.0,0
48763,1199,tax6,1.0,0
48764,1199,tax6,98.0,0
48765,1199,tax6,48.0,0
48767,1199,tax6,82.0,0
48768,6083,tax4,1.0,0
48770,6083,tax4,77.0,0
48773,6083,tax4,83.0,0
48776,6083,tax4,60.0,0
48778,6083,tax4,80.0,0
48781,6083,tax4,60.0,0
48783,6083,tax4,85.0,0
48786,6083,tax4,49.0,0
48790,691,tax6,74.0,0
48791,691,tax6,33.0,0
48792,691,tax6,99.0,0
48793,691,tax6,38.0,0
48794,651,tax14,1.0,0
48797,651,tax14,90.0,0
48799,651,tax14,80.0,0
48800,651,tax14,98.0,0
48804,651,tax14,59.0,0
48809,2106,tax32,99.0,0
48811,2106,tax32,78.0,0
48813,2106,tax32,18.0,0
48816,2106,tax32,99.0,0
48818,2106,tax32,68.0,0
48821,2106,tax32,47.0,0
48824,2106,tax32,61.0,0
48825,2106,tax32,27.0,0
48828,2106,tax32,55.0,0
48832,2106,tax32,96.0,0
48835,2106,tax32,54.0,0
48839,992,tax12,1.0,0
48840,992,tax12,36.0,0
48841,992,tax12,42.0,0
48842,992,tax12,53.0,0
48843,992,tax12,34.0,0
48845,992,tax12,31.0,0
48846,992,tax12,57.0,0
48849,992,tax12,33.0,0
48850,992,tax12,32.0,0
48851,992,tax12,35.0,0
48855,5598,tax8,1.0,0
48856,5598,tax8,79.0,0
48859,5598,tax8,38.0,0
48860,5598,tax8,35.0,0
48862,5598,tax8,29.0,0
48864,5598,tax8,58.0,0
48872,242,tax19,1.0,0
48873,242,tax19,99.0,0
48874,242,tax19,28.0,0
48875,242,tax19,18.0,0
48878,242,tax19,40.0,0
48883,242,tax19,29.0,0
48891,242,tax19,95.0,0
48898,242,tax19,99.0,0
48900,242,tax19,71.0,0
48905,242,tax19,39.0,0
48906,242,tax19,49.0,0
48912,242,tax19,44.0,0
48918,242,tax19,39.0,0
48922,242,tax19,33.0,0
48925,242,tax19,17.0,0
48935,5028,tax7,75.0,0
48936,5028,tax7,92.0,0
48937,5028,tax7,90.0,0
48939,4170,tax74,1.0,0
48941,4170,tax74,98.0,0
48942,4170,tax74,61.0,0
48944,4170,tax74,49.0,0
48946,4170,tax74,37.0,0
48948,4170,tax74,61.0,0
48949,4170,tax74,68.0,0
48950,4170,tax74,42.0,0
48951,4170,tax74,36.0,0
48953,4170,tax74,47.0,0
48954,4170,tax74,34.0,0
48959,4170,tax74,57.0,0
48967,4170,tax74,74.0,0
48972,4170,tax74,43.0,0
48977,4170,tax74,46.0,0
48981,4170,tax74,84.0,0
48986,4170,tax74,99.0,0
48988,4170,tax74,66.0,0
48990,4170,tax74,90.0,0
48991,4170,tax74,89.0,0
48993,4170,tax74,70.0,0
48994,4170,tax74,76.0,0
48995,4170,tax74,100.0,0
48997,4170,tax74,63.0,0
48999,4170,tax74,38.0,0
49000,4170,tax74,68.0,0
49001,4170,tax74,34.0,0
49004,4170,tax74,39.0,0
49007,4170,tax74,42.0,0
49011,4170,tax74,64.0,0
49015,4170,tax74,64.0,0
49020,4170,tax74,98.0,0
49028,4170,tax74,38.0,0
49031,4170,tax74,37.0,0
49048,3003,tax5,1.0,0
49049,3003,tax5,99.0,0
49051,3003,tax5,97.0,0
49052,3003,tax5,89.0,0
49054,3003,tax5,90.0,0
49055,3003,tax5,59.0,0
49056,3003,tax5,47.0,0
49057,5430,tax5,1.0,0
49058,5430,tax5,90.0,0
49059,5430,tax5,36.0,0
49061,3486,tax8,1.0,0
49062,3486,tax8,98.0,0
49064,3486,tax8,93.0,0
49069,5525,tax6,1.0,0
49070,5525,tax6,64.0,0
49071,5525,tax6,53.0,0
49073,5525,tax6,59.0,0
49074,5525,tax6,98.0,0
49075,5525,tax6,55.0,0
49077,765,tax8,1.0,0
49078,765,tax8,70.0,0
49080,765,tax8,96.0,0
49084,765,tax8,30.0,0
49085,5982,tax4,1.0,0
49086,5982,tax4,48.0,0
49087,5982,tax4,81.0,0
49089,4780,tax6,1.0,0
49090,4780,tax6,92.0,0
49096,953,tax99,1.0,0
49097,953,tax99,90.0,0
49098,953,tax99,99.0,0
49101,953,tax99,37.0,0
49103,953,tax99,39.0,0
49132,953,tax99,70.0,0
49136,953,tax99,25.0,0
49140,953,tax99,27.0,0
49144,953,tax99,16.0,0
49152,953,tax99,11.0,0
49162,953,tax99,12.0,0
49163,953,tax99,95.0,0
49170,953,tax99,14.0,0
49171,953,tax99,10.0,0
49172,953,tax99,59.0,0
49173,953,tax99,55.0,0
49178,953,tax99,45.0,0
49181,953,tax99,9.0,0
49182,953,tax99,32.0,0
49183,953,tax99,71.0,0
49188,953,tax99,13.0,0
49196,953,tax99,36.0,0
49201,953,tax99,85.0,0
49209,953,tax99,72.0,0
49210,953,tax99,55.0,0
49214,953,tax99,46.0,0
49226,953,tax99,31.0,0
49229,953,tax99,28.0,0
49245,2345,tax9,1.0,0
49246,2345,tax9,11.0,0
49247,2345,tax9,4.0,0
49248,2345,tax9,16.0,0
49249,2345,tax9,12.0,0
49250,2345,tax9,39.0,0
49251,2345,tax9,8.0,0
49252,2345,tax9,13.0,0
49253,2345,tax9,21.0,0
49254,2345,tax9,50.0,0
49255,2345,tax9,31.0,0
49257,2345,tax9,10.0,0
49258,2345,tax9,22.0,0
49259,2345,tax9,7.0,0
49261,2345,tax9,30.0,0
49262,2345,tax9,0.0,0
49263,2345,tax9,39.0,0
49267,2345,tax9,3.0,0
49268,2345,tax9,23.0,0
49269,2345,tax9,56.0,0
49271,2345,tax9,1.0,0
49272,2345,tax9,67.0,0
49275,2345,tax9,0.0,0
49278,2345,tax9,17.0,0
49284,2345,tax9,23.0,0
49287,2345,tax9,37.0,0
49289,6624,tax17,1.0,0
49291,6624,tax17,97.0,0
49292,6624,tax17,51.0,0
49293,6624,tax17,31.0,0
49294,6624,tax17,34.0,0
49295,6624,tax17,14.0,0
49297,6624,tax17,36.0,0
49298,6624,tax17,4.0,0
49299,6624,tax17,3.0,0
49300,6624,tax17,32.0,0
49301,6624,tax17,43.0,0
49302,6624,tax17,13.0,0
49303,6624,tax17,35.0,0
49305,6624,tax17,10.0,0
49306,6624,tax17,20.0,0
49309,1958,tax25,1.0,0
49311,1958,tax25,98.0,0
49333,157,tax10,1.0,0
49335,157,tax10,55.0,0
49338,157,tax10,81.0,0
49341,157,tax10,70.0,0
49361,855,tax8,1.0,0
49363,855,tax8,70.0,0
49364,855,tax8,67.0,0
49366,855,tax8,21.0,0
49368,855,tax8,55.0,0
49370,855,tax8,34.0,0
49374,855,tax8,23.0,0
49382,3811,tax3,1.0,0
49383,3811,tax3,68.0,0
49385,2257,tax3,1.0,0
49386,2257,tax3,82.0,0
49389,4159,tax6,1.0,0
49390,4159,tax6,60.0,0
49395,2688,tax29,99.0,0
49396,2688,tax29,93.0,0
49398,2688,tax29,86.0,0
49400,2688,tax29,64.0,0
49401,2688,tax29,58.0,0
49404,2688,tax29,41.0,0
49418,2688,tax29,42.0,0
49420,2688,tax29,47.0,0
49423,3861,tax6,1.0,0
49424,3861,tax6,43.0,0
49426,3861,tax6,71.0,0
49429,3861,tax6,23.0,0
49432,3861,tax6,68.0,0
49434,5112,tax5,1.0,0
49435,5112,tax5,83.0,0
49441,4474,tax6,81.0,0
49442,4474,tax6,39.0,0
49443,4474,tax6,62.0,0
49444,4474,tax6,88.0,0
49446,4474,tax6,17.0,0
49447,491,tax13,1.0,0
49448,491,tax13,65.0,0
49449,491,tax13,72.0,0
49450,491,tax13,54.0,0
49452,491,tax13,53.0,0
49453,491,tax13,48.0,0
49454,491,tax13,50.0,0
49455,491,tax13,42.0,0
49460,491,tax13,78.0,0
49462,491,tax13,35.0,0
49463,491,tax13,36.0,0
49464,491,tax13,29.0,0
49471,2639,tax29,73.0,0
49473,2639,tax29,2.0,0
49474,2639,tax29,76.0,0
49477,2639,tax29,1.0,0
49479,2639,tax29,38.0,0
49483,2639,tax29,8.0,0
49484,2639,tax29,5.0,0
49486,2639,tax29,26.0,0
49490,2639,tax29,18.0,0
49491,2639,tax29,42.0,0
49492,2639,tax29,22.0,0
49493,2639,tax29,30.0,0
49495,2639,tax29,28.0,0
49496,2639,tax29,23.0,0
49498,2639,tax29,16.0,0
49500,2639,tax29,42.0,0
49501,2639,tax29,85.0,0
49506,2639,tax29,33.0,0
49511,2639,tax29,26.0,0
49512,2639,tax29,34.0,0
49513,2639,tax29,43.0,0
49514,2639,tax29,51.0,0
49515,2639,tax29,58.0,0
49516,5962,tax4,1.0,0
49517,5962,tax4,99.0,0
49522,1140,tax7,1.0,0
49523,1140,tax7,58.0,0
49524,1140,tax7,80.0,0
49525,1140,tax7,70.0,0
49527,1140,tax7,94.0,0
49529,1140,tax7,65.0,0
49530,2247,tax6,1.0,0
49531,2247,tax6,92.0,0
49532,2247,tax6,96.0,0
49533,2247,tax6,96.0,0
49534,2247,tax6,22.0,0
49536,2247,tax6,99.0,0
49538,2247,tax6,94.0,0
49541,5580,tax7,1.0,0
49543,5580,tax7,99.0,0
49548,2794,tax25,1.0,0
49549,2794,tax25,87.0,0
49562,2794,tax25,99.0,0
49565,2794,tax25,50.0,0
49578,828,tax3,1.0,0
49579,828,tax3,37.0,0
49595,5172,tax35,1.0,0
49596,5172,tax35,0.0,0
49597,5172,tax35,0.0,0
49598,5172,tax35,6.0,0
49599,5172,tax35,0.0,0
49600,5172,tax35,0.0,0
49601,5172,tax35,11.0,0
49602,5172,tax35,0.0,0
49604,5172,tax35,20.0,0
49605,5172,tax35,25.0,0
49606,5172,tax35,0.0,0
49608,5172,tax35,28.0,0
49610,5172,tax35,27.0,0
49613,5172,tax35,3.0,0
49614,5172,tax35,45.0,0
49617,5172,tax35,75.0,0
49619,5172,tax35,31.0,0
49624,5172,tax35,44.0,0
49626,5172,tax35,47.0,0
49633,5172,tax35,24.0,0
49636,5172,tax35,24.0,0
49640,2824,tax3,1.0,0
49641,2824,tax3,16.0,0
49642,2824,tax3,22.0,0
49643,2824,tax3,45.0,0
49644,2824,tax3,23.0,0
49646,2824,tax3,32.0,0
49647,2824,tax3,69.0,0
49648,2824,tax3,63.0,0
49650,1069,tax5,1.0,0
49651,1069,tax5,26.0,0
49652,1069,tax5,38.0,0
49653,1069,tax5,33.0,0
49655,1069,tax5,71.0,0
49658,1069,tax5,49.0,0
49659,1069,tax5,96.0,0
49661,1069,tax5,81.0,0
49664,1069,tax5,58.0,0
49666,1069,tax5,40.0,0
49669,1069,tax5,12.0,0
49672,1069,tax5,31.0,0
49674,7382,tax7,1.0,0
49675,7382,tax7,70.0,0
49676,7382,tax7,95.0,0
49679,7382,tax7,99.0,0
49680,7382,tax7,82.0,0
49681,4995,tax11,1.0,0
49682,4995,tax11,93.0,0
49684,4995,tax11,75.0,0
49691,2877,tax4,1.0,0
49692,2877,tax4,78.0,0
49694,2877,tax4,99.0,0
49701,3032,tax10,1.0,0
49704,3032,tax10,12.0,0
49706,3032,tax10,12.0,0
49709,3032,tax10,12.0,0
49724,4329,tax25,1.0,0
49725,4329,tax25,73.0,0
49727,4329,tax25,46.0,0
49730,4329,tax25,80.0,0
49731,4329,tax25,94.0,0
49732,4329,tax25,78.0,0
49733,4329,tax25,64.0,0
49734,4329,tax25,100.0,0
49737,4329,tax25,91.0,0
49738,4329,tax25,98.0,0
49739,4329,tax25,84.0,0
49741,4329,tax25,99.0,0
49742,4329,tax25,87.0,0
49762,5913,tax10,70.0,0
49765,5913,tax10,95.0,0
49770,1088,tax7,98.0,0
49771,1088,tax7,65.0,0
49774,1088,tax7,47.0,0
49775,1088,tax7,66.0,0
49776,1088,tax7,36.0,0
49778,1088,tax7,63.0,0
49780,1088,tax7,37.0,0
49783,1088,tax7,34.0,0
49789,1088,tax7,44.0,0
49793,1088,tax7,13.0,0
49795,1088,tax7,13.0,0
49809,2187,tax8,99.0,0
49811,2187,tax8,90.0,0
49812,2187,tax8,68.0,0
49816,2187,tax8,84.0,0
49826,6615,tax12,1.0,0
49828,6615,tax12,59.0,0
49829,6615,tax12,99.0,0
